id,airport_ref,airport_ident,length_ft,width_ft,surface,lighted,closed,le_ident,le_latitude_deg,le_longitude_deg,le_elevation_ft,le_heading_degT,le_displaced_threshold_ft,he_ident,he_latitude_deg,he_longitude_deg,he_elevation_ft,he_heading_degT,he_displaced_threshold_ft
243715,18708,K3J1,4200.0,7075.0,ASPH-F,1,0,36,32.489498138427734,-80.99449920654297,65.0,360,,18,32.49589920043945,-80.99019622802734,76.0,180,
243291,18710,K3JC,1927.0,200.0,GRS,0,0,05,39.04119873046875,-96.84490203857422,1095.0,57,,23,39.04410171508789,-96.83910369873048,1085.0,237,
243292,18710,K3JC,1915.0,140.0,GRS,0,0,13,39.043701171875,-96.84380340576172,1090.0,139,,31,39.039798736572266,-96.8395004272461,1091.0,319,
243293,18710,K3JC,3495.0,75.0,ASP,1,0,18,39.04909896850586,-96.84310150146484,1082.0,194,,36,39.039798736572266,-96.84600067138672,1098.0,14,
242714,18711,K3K3,3000.0,40.0,ASPH-G,1,0,13,37.99480056762695,-101.75,3312.0,138,,31,37.98860168457031,-101.74299621582033,3303.0,318,355.0
239980,18712,K3K6,2662.0,50.0,ASP,1,0,13,38.73550033569336,-89.80979919433594,477.0,137,127.0,31,38.73030090332031,-89.80329895019531,469.0,317,
240949,18713,K3K7,2163.0,40.0,ASP,1,0,08,38.45690155029297,-101.36199951171876,,90,,26,38.45690155029297,-101.35299682617188,,270,
240950,18713,K3K7,5100.0,50.0,ASP,1,0,17,,,,180,,35,,,,360,
245155,18714,K3K8,4500.0,60.0,CON,1,0,17,37.22909927368164,-99.33260345458984,2085.0,175,,35,37.21670150756836,-99.3313980102539,2074.0,355,
243819,18715,K3L2,3340.0,45.0,ASP,0,0,03,35.795501708984375,-115.6269989013672,2581.0,44,,21,35.802101135253906,-115.61900329589844,2600.0,224,180.0
243820,18715,K3L2,3300.0,105.0,GRE,0,0,12,35.79970169067383,-115.63300323486328,2585.0,134,,30,35.793399810791016,-115.625,2578.0,314,
243565,18716,K3LF,3901.0,75.0,ASP,1,0,09,39.16740036010742,-89.68389892578125,682.0,90,,27,39.16740036010742,-89.67009735107422,690.0,270,
243566,18716,K3LF,4003.0,75.0,ASP,1,0,18,39.16320037841797,-89.67240142822266,685.0,180,,36,39.15219879150391,-89.67230224609375,680.0,360,
243122,18717,K3M2,3403.0,79.0,ASP,1,0,03,34.14059829711914,-87.33059692382812,,30,,21,34.14860153198242,-87.32499694824219,,210,
242638,18719,K3M7,3991.0,75.0,ASP,1,0,01,36.51290130615234,-86.05899810791016,970.0,6,,19,36.52379989624024,-86.05750274658203,952.0,186,
244937,18720,K3M8,5144.0,80.0,ASP,1,0,01,33.37969970703125,-88.00749969482422,230.0,7,,19,33.393798828125,-88.00559997558594,237.0,187,
243854,18721,K3M9,3829.0,50.0,ASP,1,0,03,33.55630111694336,-92.08920288085938,197.0,38,,21,33.56460189819336,-92.08159637451172,235.0,218,
244326,18722,K3MY,3600.0,60.0,ASPH-G,1,0,18,40.800201416015625,-89.61399841308594,786.0,175,,36,40.79029846191406,-89.61280059814453,774.0,355,
246019,18723,K3N6,3594.0,50.0,ASP,1,0,06,40.32640075683594,-74.35130310058594,63.0,44,600.0,24,40.33340072631836,-74.34230041503906,86.0,224,400.0
243830,18724,K3O1,3200.0,60.0,ASP,1,0,18,37.26689910888672,-120.96199798583984,75.0,196,,36,37.25830078125,-120.96499633789062,75.0,16,
240537,18725,K3O3,3003.0,60.0,ASP,1,0,17,34.98749923706055,-97.3832015991211,1133.0,174,,35,34.97919845581055,-97.3821029663086,1143.0,354,
245471,18726,K3O4,5017.0,130.0,CON,1,0,17,35.174400329589844,-99.65799713134766,,179,351.0,35,35.160701751708984,-99.65779876708984,,359,374.0
240528,18728,K3O9,3925.0,60.0,CON,1,0,17,36.582298278808594,-94.8625030517578,,174,230.0,35,36.57160186767578,-94.86109924316406,,354,230.0
239857,18729,K3P3,3500.0,60.0,ASP,1,0,09,46.360801696777344,-102.33000183105467,2408.0,104,,27,46.35860061645508,-102.31600189208984,2408.0,284,
242670,18731,K3R2,4300.0,150.0,CON,1,0,04,30.15690040588379,-92.4897003173828,,45,,22,30.16519927978516,-92.4800033569336,,225,
242671,18731,K3R2,4000.0,150.0,CON,0,0,13,30.164899826049805,-92.4893035888672,,135,,31,30.15719985961914,-92.48040008544922,,315,
240440,18732,K3R4,1800.0,75.0,GRS,0,0,01,31.543399810791016,-93.49230194091795,,24,,19,31.54800033569336,-93.48989868164062,,204,
240441,18732,K3R4,4000.0,75.0,ASP,1,0,12,31.547399520874023,-93.48989868164062,,121,,30,31.54170036315918,-93.47889709472656,,301,
242091,18733,K3R7,5000.0,75.0,ASP,1,0,08,30.241899490356445,-92.68499755859376,,78,,26,30.24469947814941,-92.6697006225586,,258,
242092,18733,K3R7,3598.0,75.0,ASP,1,0,13,30.24469947814941,-92.67440032958984,,135,,31,30.23780059814453,-92.66639709472656,,315,600.0
242093,18733,K3R7,2000.0,150.0,GRS,0,0,17,30.24489974975586,-92.6676025390625,,180,400.0,35,30.23979949951172,-92.6676025390625,,360,
244395,18734,K3R9,3930.0,70.0,ASP,0,0,16,30.36280059814453,-97.99569702148438,882.0,169,,34,30.35219955444336,-97.99330139160156,909.0,349,624.0
241947,18735,K3RC,3650.0,75.0,ASP,1,0,09,44.47269821166992,-84.57440185546875,1156.0,90,165.0,27,44.47269821166992,-84.5604019165039,1156.0,270,
241948,18735,K3RC,2500.0,100.0,GRS,0,0,18,44.47969818115234,-84.56739807128906,,174,,36,44.472900390625,-84.56639862060547,,354,577.0
242373,18736,K3S4,4807.0,75.0,ASP,1,0,18,42.109901428222656,-123.68000030517578,,197,125.0,36,42.0973014831543,-123.68499755859376,,17,
245288,18737,K3S8,3999.0,75.0,ASP,1,0,12,42.51440048217773,-123.39299774169922,1095.0,142,,30,42.50579833984375,-123.38300323486328,1126.0,322,
241212,18738,K3S9,3500.0,60.0,CON,1,0,07,45.24660110473633,-120.1729965209961,2908.0,90,,25,45.24660110473633,-120.16000366210938,2904.0,270,
240804,18740,K3T3,3300.0,60.0,ASP,1,0,08,45.043399810791016,-92.02770233154295,952.0,84,,26,45.04449844360352,-92.01499938964844,967.0,264,
243774,18741,K3T5,5001.0,75.0,ASP,1,0,16,29.914499282836918,-96.95240020751952,308.0,162,,34,29.90139961242676,-96.94760131835938,322.0,342,
245218,18742,K3TR,3315.0,50.0,ASP,0,0,03,41.83259963989258,-86.22889709472656,737.0,34,900.0,21,41.8400993347168,-86.22209930419922,743.0,214,750.0
245219,18742,K3TR,4100.0,75.0,ASP,1,0,14,41.8401985168457,-86.2291030883789,742.0,146,300.0,32,41.8307991027832,-86.220703125,750.0,326,
241098,18743,K3U3,4515.0,60.0,ASP,1,0,04,46.14609909057617,-112.87100219726562,5030.0,56,,22,46.153099060058594,-112.8560028076172,4985.0,236,
241099,18743,K3U3,6011.0,75.0,ASP,1,0,16,46.16389846801758,-112.87100219726562,4994.0,180,,34,46.14720153808594,-112.87100219726562,5029.0,360,
240282,18744,K3U4,3830.0,95.0,GVL,0,0,13,45.604400634765625,-106.27100372314452,,147,,31,45.59560012817383,-106.26300048828124,,327,
244278,18745,K3U7,6000.0,100.0,ASP,0,0,12,47.48720169067383,-112.87799835205078,,137,,30,47.47529983520508,-112.86100006103516,,317,
245341,18746,K3U8,3600.0,60.0,ASP,1,0,06,48.16109848022461,-110.12200164794922,,78,,24,48.16310119628906,-110.10800170898438,,258,
245342,18746,K3U8,2975.0,50.0,GRS,0,0,13,48.16669845581055,-110.11199951171876,,150,,31,48.159400939941406,-110.1060028076172,,330,
245343,18746,K3U8,1430.0,55.0,TURF-G,0,0,18,,,,186,,36,,,,6,
243826,18747,K3V0,4000.0,50.0,ASP,1,0,15,43.72930145263672,-103.35299682617188,3980.0,158,,33,43.71910095214844,-103.34700012207033,3900.0,338,
241459,18750,K3W7,4199.0,75.0,ASP,1,0,03,47.918399810791016,-119.08999633789062,1588.0,51,,21,47.92559814453125,-119.07599639892578,1588.0,231,
243027,18751,K3W8,2100.0,150.0,GRS,0,0,07,45.79850006103516,-99.64510345458984,1930.0,82,,25,45.79930114746094,-99.63690185546876,1924.0,262,
243028,18751,K3W8,3100.0,60.0,ASP,1,0,12,45.8031005859375,-99.64610290527344,1923.0,136,,30,45.79690170288086,-99.63780212402344,1934.0,316,
241642,18753,K3Y2,4248.0,50.0,CON,1,0,17,42.99089813232422,-91.7916030883789,1232.0,173,,35,42.97930145263672,-91.7895965576172,1195.0,353,
241333,18754,K3Y3,3000.0,50.0,ASP,1,0,14,41.36640167236328,-94.02439880371094,1110.0,142,175.0,32,41.359901428222656,-94.0177001953125,1093.0,322,
239742,18756,K40G,4199.0,45.0,ASP,1,0,01,35.645198822021484,-112.1510009765625,5999.0,21,,19,35.65589904785156,-112.14600372314452,5989.0,201,
240254,18757,K40J,4378.0,150.0,ASP,0,0,06,30.06290054321289,-83.58450317382812,42.0,60,,24,30.06889915466309,-83.57250213623047,44.0,240,
240255,18757,K40J,4754.0,150.0,ASP,1,0,12,30.07570075988769,-83.58429718017578,43.0,121,,30,30.06909942626953,-83.57129669189453,45.0,301,
240256,18757,K40J,4986.0,100.0,ASP,1,0,18,30.076099395751957,-83.58499908447266,43.0,181,,36,30.062400817871094,-83.58519744873047,41.0,1,
245888,18759,K40U,5300.0,60.0,ASP,1,0,07,40.98509979248047,-109.68800354003906,6175.0,83,,25,40.98699951171875,-109.66899871826172,,263,
241103,18761,K41F,4600.0,60.0,ASP,1,0,17,34.00859832763672,-101.33100128173828,3183.0,178,,35,33.99599838256836,-101.33000183105467,,358,
244232,18762,K41N,3000.0,30.0,ASP,0,0,01,41.20709991455078,-80.96849822998047,,352,55.0,19,41.2151985168457,-80.97000122070312,,172,
240557,18763,K41U,4584.0,75.0,ASP,1,0,03,39.32690048217773,-111.61000061035156,5470.0,45,,21,39.33580017089844,-111.5989990234375,5509.0,225,
243024,18764,K42A,4003.0,75.0,ASP,1,0,03,36.06629943847656,-91.83370208740234,733.0,32,,21,36.07569885253906,-91.82659912109376,706.0,212,
240483,18765,K42I,3100.0,26.0,ASP,1,0,10,40.007301330566406,-82.018798828125,,93,,28,40.00680160522461,-82.00769805908203,,273,61.0
244321,18766,K42J,5044.0,100.0,ASPH-G,1,0,05,29.836599349975582,-82.0521011352539,176.0,45,,23,29.846399307250977,-82.04080200195312,196.0,225,
244322,18766,K42J,4899.0,75.0,ASPH-G,1,0,11,29.849899291992188,-82.05609893798828,186.0,105,,29,29.846399307250977,-82.04119873046875,196.0,285,
244323,18766,K42J,4400.0,150.0,ASP,0,1,16,29.84860038757324,-82.05719757080078,,164,,34,29.83690071105957,-82.05359649658203,,344,
239935,18767,K42M,4200.0,49.0,ASP,1,0,09,36.52230072021485,-91.5791015625,,90,,27,36.52230072021485,-91.5647964477539,,270,155.0
241589,18769,K42U,3904.0,50.0,ASP,0,0,03,41.14500045776367,-111.77200317382812,,47,213.0,21,41.15230178833008,-111.76200103759766,,227,212.0
240291,18770,K42V,3500.0,25.0,CON,0,0,15,40.062198638916016,-101.5500030517578,,150,,33,40.05390167236328,-101.54399871826172,,330,1000.0
244657,18772,K43A,3500.0,60.0,ASP,1,0,03,35.3838996887207,-79.79509735107422,,23,,21,35.392799377441406,-79.79049682617188,,203,
241062,18773,K43B,3520.0,75.0,ASP,0,0,15,44.72980117797852,-67.99549865722656,216.0,135,,33,44.72299957275391,-67.98590087890625,209.0,315,
243764,18774,K43D,3125.0,60.0,ASP,1,0,02,47.354400634765625,-118.6760025024414,,29,,20,47.36190032958984,-118.66999816894533,,209,
240191,18776,K44C,3300.0,50.0,ASP,1,0,07,42.49580001831055,-88.97309875488281,803.0,64,,25,42.499698638916016,-88.96209716796875,816.0,244,350.0
244668,18778,K44N,3828.0,60.0,ASP,1,0,17,41.712100982666016,-73.74120330810547,,153,,35,41.702598571777344,-73.73470306396484,,333,
242838,18779,K44U,3855.0,60.0,ASP,1,0,02,39.02479934692383,-111.84200286865234,,37,,20,39.033199310302734,-111.83399963378906,,217,
240183,18780,K45G,3120.0,24.0,ASP,1,0,04,42.56650161743164,-83.78209686279297,969.0,38,194.0,22,42.57320022583008,-83.77490234375,973.0,218,365.0
245314,18781,K45K,3970.0,20.0,ASP,0,0,16,39.09999847412109,-97.72219848632812,,166,,34,39.08940124511719,-97.71890258789062,,346,
241485,18782,K45R,4302.0,75.0,ASP,1,0,13,30.34079933166504,-94.26200103759766,69.0,140,,31,30.33180046081543,-94.25309753417967,65.0,320,
239890,18784,K46D,2255.0,43.0,ASP,0,1,03,47.44829940795898,-99.1552963256836,,37,,21,47.45330047607422,-99.14969635009766,,217,
239891,18784,K46D,4200.0,75.0,ASP,1,0,13,47.45560073852539,-99.15670013427734,1605.0,140,,31,47.44670104980469,-99.14559936523438,1604.0,320,
241490,18785,K46U,5625.0,35.0,ASP,0,0,13,43.190799713134766,-111.04900360107422,,144,,31,43.17839813232422,-111.03600311279295,,324,300.0
241326,18786,K47A,3412.0,75.0,ASP,1,0,04,34.307098388671875,-84.42769622802734,1206.0,42,,22,34.3140983581543,-84.42009735107422,1215.0,222,
243845,18787,K47K,3405.0,50.0,ASP,1,0,17,38.21369934082031,-97.50379943847656,1489.0,170,,35,38.204498291015625,-97.50170135498048,1488.0,350,
240613,18788,K47N,3509.0,50.0,ASP,1,0,07,40.52170181274414,-74.60350036621094,86.0,56,619.0,25,40.527099609375,-74.59320068359375,64.0,236,
241210,18789,K47V,3400.0,60.0,ASP,1,0,12,40.63940048217773,-100.4739990234375,2677.0,128,,30,40.63359832763672,-100.46499633789062,,308,
241211,18789,K47V,2200.0,290.0,GRS,0,0,17,40.63890075683594,-100.47100067138672,,178,,35,40.63290023803711,-100.47100067138672,,358,
242652,18790,K48A,3202.0,50.0,ASP,1,0,05,32.39630126953125,-83.27970123291016,324.0,46,,23,32.402400970458984,-83.27220153808594,333.0,226,
240181,18791,K48D,3500.0,75.0,ASP,1,0,04,43.832801818847656,-84.7427978515625,826.0,32,577.0,22,43.84099960327149,-84.73580169677734,857.0,212,
240182,18791,K48D,2500.0,75.0,ASP,1,0,09,43.8307991027832,-84.74610137939453,,84,,27,43.83150100708008,-84.73660278320312,,264,
241113,18792,K48I,3995.0,60.0,ASP,1,0,02,38.681499,-80.653198,1256.0,16,400.0,20,38.692402,-80.650703,1276.0,196,
244144,18793,K48K,3156.0,48.0,ASP,1,0,17,38.475399017333984,-99.90809631347656,2308.0,180,,35,38.46680068969727,-99.90809631347656,2281.0,360,
241464,18794,K48S,4100.0,60.0,ASP,1,0,11,48.57229995727539,-108.78199768066406,2643.0,125,,29,48.56589889526367,-108.76799774169922,2600.0,305,
241465,18794,K48S,1942.0,120.0,GRS,0,0,15,48.56420135498047,-108.76799774169922,,174,,33,48.55889892578125,-108.76699829101562,,354,
245876,18796,K49A,3507.0,75.0,ASP,1,0,03,34.62360000610352,-84.52760314941406,1458.0,27,,21,34.63209915161133,-84.52230072021484,1486.0,207,
242448,18797,K49B,5100.0,60.0,ASP,1,0,11,44.42070007324219,-103.38400268554688,3243.0,113,,29,44.41529846191406,-103.36599731445312,3207.0,293,
244409,18799,K49R,3975.0,50.0,ASP,1,0,15,29.7504997253418,-99.76339721679688,1640.0,156,240.0,33,29.74049949645996,-99.7583999633789,1615.0,336,270.0
243778,18800,K49X,5000.0,75.0,ASP,1,0,16,34.53419876098633,-114.43099975585938,631.0,180,,34,34.520599365234375,-114.43099975585938,631.0,360,
244274,18801,K4A0,3000.0,40.0,ASP,1,0,11,33.537200927734375,-84.18389892578125,,109,995.0,29,33.534400939941406,-84.17440032958984,,289,597.0
244096,18802,K4A4,4004.0,75.0,ASP,1,0,09,34.01940155029297,-85.15299987792969,971.0,97,,27,34.018001556396484,-85.13990020751953,954.0,277,
240257,18803,K4A5,4003.0,75.0,ASP,1,0,05,35.895301818847656,-92.6615982055664,923.0,52,,23,35.902198791503906,-92.6511001586914,963.0,232,
240963,18804,K4A6,5250.0,80.0,ASPH-G,1,0,04,34.68299865722656,-86.01119995117188,650.0,37,,22,34.69440078735352,-86.00060272216797,630.0,217,230.0
240422,18805,K4A7,5500.0,75.0,ASP,1,0,06,33.385501861572266,-84.3384017944336,852.0,54,,24,33.3942985534668,-84.32369995117188,882.0,234,
242311,18806,K4A9,5001.0,100.0,ASP,1,0,04,34.46839904785156,-85.72669982910156,856.0,40,,22,34.479000091552734,-85.71610260009766,873.0,220,
242132,18807,K4B6,4040.0,60.0,ASP,1,0,02,43.871700286865234,-73.41349792480469,273.0,2,,20,43.8828010559082,-73.41300201416016,265.0,182,
243357,18808,K4B7,3000.0,60.0,ASP,0,0,16,43.86600112915039,-73.74579620361328,,146,100.0,34,43.85919952392578,-73.7394027709961,,326,
243766,18809,K4B8,3612.0,75.0,ASP,1,0,02,41.68560028076172,-72.86689758300781,,19,,20,41.69499969482422,-72.86250305175781,,199,
240044,18810,K4C8,3400.0,60.0,ASP,1,0,13,40.99919891357422,-92.77050018310548,958.0,129,,31,40.99330139160156,-92.76090240478516,964.0,309,
239962,18811,K4D0,3200.0,75.0,ASP,1,0,09,42.775299072265625,-84.73600006103516,830.0,86,,27,42.7760009765625,-84.7240982055664,840.0,266,
239963,18811,K4D0,2580.0,120.0,GRS,0,0,18,42.77730178833008,-84.73690032958984,830.0,180,400.0,36,42.770301818847656,-84.73690032958984,830.0,360,397.0
240558,18812,K4E7,3500.0,60.0,ASP,1,0,13,46.0161018371582,-98.51689910888672,1455.0,142,,31,46.00859832763672,-98.50859832763672,,322,
240559,18812,K4E7,2600.0,50.0,GRS,0,0,17,46.01440048217773,-98.51529693603516,,180,,35,46.00719833374024,-98.51529693603516,,360,
240781,18813,K4F2,4000.0,75.0,ASP,1,0,17,32.18159866333008,-94.29910278320312,244.0,178,,35,32.17060089111328,-94.29859924316406,248.0,358,
245916,18814,K4F7,3464.0,50.0,ASPH-G,1,0,18,33.80860137939453,-93.36199951171876,319.0,182,,36,33.79909896850586,-93.36229705810548,308.0,2,
241839,18815,K4F8,3000.0,50.0,ASP,1,0,02,33.43610000610352,-93.05719757080078,230.0,18,,20,33.44419860839844,-93.05419921875,193.0,198,
240003,18816,K4F9,3750.0,50.0,ASP,1,0,16,46.35309982299805,-98.2834014892578,1310.0,166,,34,46.34310150146485,-98.27989959716795,1305.0,346,
245185,18817,K4G4,4012.0,50.0,ASP,1,0,10,40.961700439453125,-80.68460083007812,1012.0,90,344.0,28,40.96160125732422,-80.67009735107422,1069.0,270,259.0
240594,18818,K4G5,3805.0,75.0,ASP,1,0,07,39.77690124511719,-81.10900115966797,1194.0,66,173.0,25,39.78120040893555,-81.09660339355469,1190.0,246,
242462,18819,K4G6,5000.0,75.0,ASP,1,0,18,42.38880157470703,-77.68450164794922,1192.0,165,500.0,36,42.3754997253418,-77.67970275878906,1192.0,345,
240480,18820,K4G8,2580.0,85.0,GRE,0,0,02,41.31589889526367,-81.9613037109375,,12,,20,41.32279968261719,-81.95929718017578,,192,
240482,18820,K4G8,2947.0,65.0,GRE,0,0,18L,41.323001861572266,-81.95970153808594,807.0,182,,36R,41.31489944458008,-81.95999908447266,810.0,2,
240481,18820,K4G8,3152.0,40.0,ASP,1,0,18R,41.323001861572266,-81.96029663085938,810.0,181,300.0,36L,41.31439971923828,-81.96060180664062,810.0,1,209.0
240819,18822,K4I3,5001.0,75.0,ASP,1,0,10,40.3296012878418,-82.53269958496094,1187.0,98,,28,40.32780075073242,-82.51490020751953,1183.0,278,
245443,18823,K4I7,5000.0,100.0,ASP,1,0,18,39.64039993286133,-86.8135986328125,842.0,181,,36,39.62670135498047,-86.81400299072266,810.0,1,
241615,18824,K4I9,3497.0,75.0,ASP,1,0,10,40.524600982666016,-82.85639953613281,1075.0,91,,28,40.52439880371094,-82.84380340576172,1085.0,271,
244781,18825,K4J1,3000.0,50.0,ASP,0,0,01,31.20330047607422,-81.90630340576172,81.0,6,,19,31.21150016784668,-81.9052963256836,80.0,186,
243153,18826,K4J2,4006.0,75.0,ASP,1,0,10,31.21299934387207,-83.23269653320312,240.0,94,,28,31.212099075317383,-83.21990203857422,234.0,274,
242540,18827,K4J5,3600.0,75.0,ASP,1,0,09,30.80620002746582,-83.59230041503906,,95,,27,30.805299758911133,-83.58080291748047,,275,
242546,18828,K4J6,5000.0,100.0,ASP,1,0,04,30.74860000610352,-81.56220245361328,23.0,33,290.0,22,30.760099411010746,-81.55339813232422,21.0,213,240.0
242547,18828,K4J6,4000.0,75.0,ASP,0,0,13,30.754600524902344,-81.56529998779297,24.0,127,,31,30.74799919128418,-81.55500030517578,21.0,307,
243942,18829,K4J8,3000.0,50.0,ASP,0,0,16,32.3916015625,-82.56520080566406,,163,,34,32.38370132446289,-82.56230163574219,,343,
240262,18830,K4K3,2925.0,40.0,ASP,1,0,04,39.20690155029297,-93.9302978515625,691.0,42,,22,39.212799072265625,-93.92330169677734,689.0,222,
240263,18830,K4K3,3100.0,125.0,GRE,0,0,13,39.212799072265625,-93.93049621582033,,136,,31,39.20669937133789,-93.9228973388672,,316,
240264,18830,K4K3,2250.0,125.0,GRE,0,0,18,39.212799072265625,-93.93049621582033,,180,,36,39.20660018920898,-93.93049621582033,,360,
244003,18831,K4K6,3401.0,50.0,CON,1,0,18,40.73680114746094,-92.42829895019533,883.0,180,,36,40.72740173339844,-92.4281997680664,888.0,360,
241882,18832,K4M1,3555.0,75.0,ASP,1,0,07,36.380001068115234,-93.63030242919922,,73,,25,36.3827018737793,-93.6187973022461,,253,
240563,18833,K4M2,3254.0,50.0,ASP,1,0,09,35.149600982666016,-93.8687973022461,465.0,91,,27,35.14939880371094,-93.85790252685548,444.0,271,
242020,18834,K4M3,4500.0,75.0,ASP,1,0,09,34.805999755859375,-91.72250366210938,238.0,91,,27,34.80580139160156,-91.7074966430664,240.0,271,
242021,18834,K4M3,4500.0,150.0,ASP,0,0,18,34.81669998168945,-91.70899963378906,238.0,181,,36,34.804298400878906,-91.70919799804688,240.0,1,458.0
244530,18836,K4M7,3999.0,75.0,ASP,1,0,06,36.79750061035156,-86.81629943847656,689.0,63,,24,36.80239868164063,-86.80400085449219,655.0,243,
244860,18837,K4M9,4299.0,60.0,ASP,1,0,18,36.410099029541016,-90.6479034423828,292.0,181,,36,36.39830017089844,-90.64800262451172,292.0,1,
240350,18838,K4N1,3470.0,60.0,ASP,1,0,06,41.12519836425781,-74.3510971069336,789.0,48,,24,41.13159942626953,-74.341796875,789.0,228,
239991,18840,K4O4,5000.0,75.0,ASP,1,0,02,33.90299987792969,-94.86260223388672,472.0,23,,20,33.91569900512695,-94.8561019897461,460.0,203,
244771,18841,K4O5,3570.0,50.0,ASP,1,0,17,36.79290008544922,-98.3583984375,,180,200.0,35,36.78310012817383,-98.3584976196289,1177.0,360,180.0
244310,18842,K4P3,3100.0,60.0,ASP,1,0,10,44.00519943237305,-96.59870147705078,,108,,28,44.00249862670898,-96.5875015258789,,288,
241328,18843,K4R1,3000.0,75.0,ASP,1,0,14,31.019100189208984,-89.48470306396484,,153,,32,31.01180076599121,-89.48040008544922,,333,
240211,18844,K4R3,5003.0,80.0,ASPH-G,1,0,1,31.46380043029785,-87.89710235595703,62.0,9,,19,31.477399826049805,-87.89469909667969,34.0,189,
242001,18845,K4R4,6604.0,100.0,ASP,1,0,01,30.45159912109375,-87.87870025634766,86.0,7,,19,30.46949958801269,-87.8761978149414,91.0,187,
241887,18846,K4R5,3000.0,75.0,ASP,1,0,04,46.78549957275391,-90.76260375976562,624.0,39,,22,46.79180145263672,-90.75489807128906,648.0,219,
241564,18847,K4R7,5001.0,75.0,ASP,1,0,16,30.472999572753903,-92.42569732666016,39.0,166,,34,30.4596004486084,-92.4218978881836,42.0,346,
241418,18848,K4R9,3000.0,80.0,ASP,1,0,12,30.262800216674805,-88.13140106201172,5.0,123,202.0,30,30.25819969177246,-88.12349700927734,5.0,303,140.0
240276,18849,K4S1,3200.0,75.0,ASP,1,0,16,42.41780090332031,-124.4250030517578,,176,90.0,34,42.40919876098633,-124.42400360107422,,356,
243069,18850,K4S2,3040.0,75.0,ASP,1,0,07,45.67250061035156,-121.54299926757812,,88,,25,45.67279815673828,-121.53099822998048,,268,
242640,18851,K4S3,5200.0,60.0,ASP,1,0,15,45.36650085449219,-117.25599670410156,4063.0,167,,33,45.35260009765625,-117.2519989013672,4121.0,347,
245144,18852,K4S9,3600.0,100.0,ASP,1,0,14,45.22100067138672,-122.59300231933594,248.0,160,,32,45.211700439453125,-122.58799743652344,260.0,340,175.0
